id,valence_cue,valence_tar,BA_answer,BA_resp,excluded
88,emo,neu,B,B,FALSE
88,neu,emo,B,B,FALSE
88,emo,neu,B,B,FALSE
88,emo,neu,A,A,FALSE
88,emo,emo,B,B,FALSE
88,neu,emo,B,nei,FALSE
88,neu,neu,nei,nei,FALSE
88,neu,emo,B,B,FALSE
88,neu,emo,A,A,FALSE
88,neu,emo,B,B,FALSE
88,neu,emo,A,A,FALSE
88,emo,neu,A,A,FALSE
88,emo,neu,A,B,FALSE
88,emo,neu,B,nei,FALSE
88,neu,neu,A,A,FALSE
89,neu,emo,B,,FALSE
89,neu,emo,B,A,FALSE
89,neu,neu,B,A,FALSE
89,emo,emo,B,A,FALSE
89,emo,neu,B,,FALSE
89,neu,emo,B,nei,FALSE
89,neu,emo,A,A,FALSE
89,emo,neu,A,,FALSE
89,neu,neu,nei,nei,FALSE
89,emo,emo,A,B,FALSE
89,neu,emo,B,B,FALSE
89,neu,emo,A,,FALSE
89,emo,emo,nei,A,FALSE
89,emo,neu,B,,FALSE
89,neu,emo,A,B,FALSE
89,emo,neu,B,nei,FALSE
89,emo,neu,A,nei,FALSE
89,neu,emo,A,A,FALSE
89,emo,neu,A,nei,FALSE
89,emo,neu,B,,FALSE
89,emo,neu,A,A,FALSE
89,neu,emo,A,,FALSE
89,emo,neu,B,,FALSE
89,neu,neu,A,A,FALSE
89,neu,emo,B,B,FALSE
89,emo,emo,A,A,FALSE
89,neu,neu,B,,FALSE
89,emo,emo,B,nei,FALSE
89,neu,emo,B,B,FALSE
89,neu,emo,A,nei,FALSE
89,emo,neu,B,A,FALSE
89,emo,neu,B,A,FALSE
89,neu,emo,B,A,FALSE
89,emo,neu,B,A,FALSE
89,emo,neu,A,A,FALSE
89,neu,neu,nei,A,FALSE
89,emo,neu,B,A,FALSE
89,neu,emo,A,,FALSE
89,neu,neu,A,nei,FALSE
89,emo,neu,B,A,FALSE
89,emo,emo,nei,A,FALSE
89,neu,emo,A,A,FALSE
89,emo,neu,A,A,FALSE
89,neu,emo,A,nei,FALSE
89,neu,emo,B,A,FALSE
89,emo,neu,A,nei,FALSE
89,neu,emo,A,,FALSE
89,emo,neu,A,A,FALSE
89,neu,emo,B,,FALSE
89,emo,neu,A,A,FALSE
89,emo,emo,A,nei,FALSE
89,neu,neu,B,nei,FALSE
89,emo,neu,A,B,FALSE
89,neu,emo,B,A,FALSE
89,neu,neu,nei,nei,FALSE
89,neu,emo,A,A,FALSE
89,neu,emo,B,nei,FALSE
89,neu,emo,A,nei,FALSE
89,neu,emo,B,nei,FALSE
89,emo,neu,B,A,FALSE
89,emo,neu,A,nei,FALSE
89,emo,neu,B,A,FALSE
89,emo,neu,B,A,FALSE
89,neu,emo,B,nei,FALSE
89,emo,emo,B,B,FALSE
89,emo,neu,A,,FALSE
89,emo,emo,nei,,FALSE
89,neu,emo,A,nei,FALSE
89,emo,neu,B,A,FALSE
89,emo,neu,A,A,FALSE
89,neu,emo,A,nei,FALSE
89,neu,neu,A,nei,FALSE
89,emo,emo,B,nei,FALSE
89,emo,neu,A,A,FALSE
89,neu,neu,B,nei,FALSE
89,emo,neu,A,nei,FALSE
89,neu,emo,A,A,FALSE
89,neu,emo,A,A,FALSE
89,emo,emo,nei,nei,FALSE
89,neu,neu,A,A,FALSE
89,emo,neu,B,,FALSE
89,emo,neu,B,nei,FALSE
89,emo,neu,A,A,FALSE
89,emo,neu,B,A,FALSE
89,neu,emo,B,nei,FALSE
89,neu,emo,A,A,FALSE
89,emo,neu,A,nei,FALSE
89,emo,emo,A,A,FALSE
89,neu,neu,nei,A,FALSE
89,neu,emo,A,A,FALSE
89,neu,emo,B,B,FALSE
89,emo,neu,B,A,FALSE
89,neu,emo,B,A,FALSE
89,neu,emo,B,A,FALSE
89,neu,emo,B,nei,FALSE
89,emo,neu,A,nei,FALSE
89,emo,neu,B,nei,FALSE
89,emo,neu,A,B,FALSE
89,neu,emo,A,B,FALSE
89,emo,neu,A,A,FALSE
89,emo,emo,nei,B,FALSE
89,neu,emo,A,nei,FALSE
89,neu,emo,B,A,FALSE
89,neu,neu,B,nei,FALSE
89,emo,emo,A,nei,FALSE
89,emo,neu,B,,FALSE
89,neu,emo,B,nei,FALSE
89,emo,neu,B,nei,FALSE
89,emo,neu,A,A,FALSE
89,emo,emo,B,B,FALSE
89,neu,emo,B,B,FALSE
89,neu,neu,nei,A,FALSE
89,neu,emo,B,nei,FALSE
89,neu,emo,A,nei,FALSE
89,neu,emo,B,nei,FALSE
89,neu,emo,A,B,FALSE
89,emo,neu,A,A,FALSE
89,emo,neu,A,A,FALSE
89,emo,neu,B,nei,FALSE
89,neu,neu,A,nei,FALSE
90,neu,emo,B,,FALSE
90,neu,emo,B,A,FALSE
90,neu,neu,B,,FALSE
90,emo,emo,B,A,FALSE
90,emo,neu,B,A,FALSE
90,neu,emo,B,A,FALSE
90,neu,emo,A,A,FALSE
90,emo,neu,A,nei,FALSE
90,neu,neu,nei,A,FALSE
90,emo,emo,A,,FALSE
90,neu,emo,B,A,FALSE
90,neu,emo,A,A,FALSE
90,emo,emo,nei,B,FALSE
90,emo,neu,B,nei,FALSE
90,neu,emo,A,nei,FALSE
90,emo,neu,B,B,FALSE
90,emo,neu,A,,FALSE
90,neu,emo,A,,FALSE
90,emo,neu,A,B,FALSE
90,emo,neu,B,B,FALSE
90,emo,neu,A,,FALSE
90,neu,emo,A,,FALSE
90,emo,neu,B,,FALSE
90,neu,neu,A,A,FALSE
90,neu,emo,B,nei,FALSE
90,emo,emo,A,B,FALSE
90,neu,neu,B,B,FALSE
90,emo,emo,B,B,FALSE
90,neu,emo,B,B,FALSE
90,neu,emo,A,,FALSE
90,emo,neu,B,A,FALSE
90,emo,neu,B,,FALSE
90,neu,emo,B,B,FALSE
90,emo,neu,B,,FALSE
90,emo,neu,A,B,FALSE
90,neu,neu,nei,B,FALSE
90,emo,neu,B,,FALSE
90,neu,emo,A,,FALSE
90,neu,neu,A,B,FALSE
90,emo,neu,B,B,FALSE
90,emo,emo,nei,,FALSE
90,neu,emo,A,A,FALSE
90,emo,neu,A,,FALSE
90,neu,emo,A,A,FALSE
90,neu,emo,B,,FALSE
90,emo,neu,A,B,FALSE
90,neu,emo,A,,FALSE
90,emo,neu,A,B,FALSE
90,neu,emo,B,A,FALSE
90,emo,neu,A,A,FALSE
90,emo,emo,A,B,FALSE
90,neu,neu,B,A,FALSE
90,emo,neu,A,B,FALSE
90,neu,emo,B,,FALSE
90,neu,neu,nei,A,FALSE
90,neu,emo,A,,FALSE
90,neu,emo,B,nei,FALSE
90,neu,emo,A,A,FALSE
90,neu,emo,B,nei,FALSE
90,emo,neu,B,,FALSE
90,emo,neu,A,,FALSE
90,emo,neu,B,B,FALSE
90,emo,neu,B,B,FALSE
90,neu,emo,B,A,FALSE
90,emo,emo,B,,FALSE
90,emo,neu,A,B,FALSE
90,emo,emo,nei,A,FALSE
90,neu,emo,A,,FALSE
90,emo,neu,B,A,FALSE
90,emo,neu,A,,FALSE
90,neu,emo,A,,FALSE
90,neu,neu,A,,FALSE
90,emo,emo,B,B,FALSE
90,emo,neu,A,A,FALSE
90,neu,neu,B,B,FALSE
90,emo,neu,A,B,FALSE
90,neu,emo,A,nei,FALSE
90,neu,emo,A,nei,FALSE
90,emo,emo,nei,B,FALSE
90,neu,neu,A,A,FALSE
90,emo,neu,B,B,FALSE
90,emo,neu,B,B,FALSE
90,emo,neu,A,B,FALSE
90,emo,neu,B,nei,FALSE
90,neu,emo,B,A,FALSE
90,neu,emo,A,B,FALSE
90,emo,neu,A,B,FALSE
90,emo,emo,A,B,FALSE
90,neu,neu,nei,A,FALSE
90,neu,emo,A,,FALSE
90,neu,emo,B,A,FALSE
90,emo,neu,B,A,FALSE
90,neu,emo,B,,FALSE
90,neu,emo,B,,FALSE
90,neu,emo,B,nei,FALSE
90,emo,neu,A,,FALSE
90,emo,neu,B,A,FALSE
90,emo,neu,A,,FALSE
90,neu,emo,A,B,FALSE
90,emo,neu,A,A,FALSE
90,emo,emo,nei,A,FALSE
90,neu,emo,A,,FALSE
90,neu,emo,B,,FALSE
90,neu,neu,B,,FALSE
90,emo,emo,A,B,FALSE
90,emo,neu,B,A,FALSE
90,neu,emo,B,nei,FALSE
90,emo,neu,B,nei,FALSE
90,emo,neu,A,A,FALSE
90,emo,emo,B,A,FALSE
90,neu,emo,B,,FALSE
90,neu,neu,nei,,FALSE
90,neu,emo,B,A,FALSE
90,neu,emo,A,,FALSE
90,neu,emo,B,nei,FALSE
90,neu,emo,A,B,FALSE
90,emo,neu,A,A,FALSE
90,emo,neu,A,,FALSE
90,emo,neu,B,B,FALSE
90,neu,neu,A,,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,A,A,FALSE
91,neu,emo,B,B,FALSE
91,emo,neu,B,B,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,A,nei,FALSE
91,neu,emo,B,,FALSE
91,neu,neu,A,B,FALSE
91,emo,neu,A,,FALSE
91,neu,neu,nei,nei,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,B,nei,FALSE
91,emo,neu,B,B,FALSE
91,emo,emo,nei,nei,FALSE
91,emo,neu,A,A,FALSE
91,emo,emo,A,,FALSE
91,neu,emo,A,nei,FALSE
91,neu,emo,B,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,neu,B,B,FALSE
91,emo,emo,B,A,FALSE
91,emo,neu,A,,FALSE
91,emo,emo,B,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,neu,B,A,FALSE
91,emo,neu,B,A,FALSE
91,emo,neu,A,B,FALSE
91,neu,emo,A,A,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,A,nei,FALSE
91,emo,neu,B,A,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,B,B,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,neu,nei,A,FALSE
91,emo,emo,nei,nei,FALSE
91,emo,neu,A,B,FALSE
91,emo,emo,A,nei,FALSE
91,emo,neu,A,,FALSE
91,neu,emo,A,,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,A,B,FALSE
91,emo,neu,B,A,FALSE
91,neu,neu,A,A,FALSE
91,neu,neu,B,B,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,emo,A,nei,FALSE
91,neu,emo,B,nei,FALSE
91,emo,emo,B,B,FALSE
91,emo,neu,B,A,FALSE
91,neu,emo,B,A,FALSE
91,neu,emo,A,A,FALSE
91,emo,emo,nei,nei,FALSE
91,neu,neu,nei,A,FALSE
91,neu,emo,B,nei,FALSE
91,emo,neu,B,B,FALSE
91,neu,emo,B,nei,FALSE
91,emo,neu,B,,FALSE
91,neu,emo,A,,FALSE
91,emo,neu,A,B,FALSE
91,emo,neu,B,nei,FALSE
91,neu,neu,A,A,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,A,A,FALSE
91,emo,emo,A,A,FALSE
91,neu,emo,A,A,FALSE
91,neu,emo,B,B,FALSE
91,emo,neu,B,A,FALSE
91,neu,neu,B,A,FALSE
91,emo,neu,A,,FALSE
91,emo,neu,B,A,FALSE
91,emo,emo,nei,nei,FALSE
91,neu,emo,A,,FALSE
91,emo,neu,A,A,FALSE
91,neu,emo,A,A,FALSE
91,neu,emo,B,A,FALSE
91,neu,neu,nei,B,FALSE
91,neu,neu,A,nei,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,B,nei,FALSE
91,neu,emo,B,A,FALSE
91,emo,emo,A,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,emo,B,A,FALSE
91,emo,emo,B,A,FALSE
91,neu,emo,B,nei,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,A,A,FALSE
91,neu,emo,A,A,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,B,B,FALSE
91,neu,emo,B,A,FALSE
91,emo,emo,A,A,FALSE
91,emo,neu,B,A,FALSE
91,emo,neu,A,A,FALSE
91,neu,emo,A,nei,FALSE
91,emo,neu,A,nei,FALSE
91,neu,neu,B,B,FALSE
91,neu,emo,B,A,FALSE
91,emo,emo,B,A,FALSE
91,neu,emo,B,A,FALSE
91,emo,emo,nei,nei,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,B,nei,FALSE
91,emo,neu,A,A,FALSE
91,emo,neu,B,A,FALSE
91,neu,emo,B,,FALSE
91,neu,neu,nei,nei,FALSE
91,neu,emo,B,,FALSE
91,neu,emo,A,A,FALSE
91,neu,neu,A,A,FALSE
91,emo,neu,A,A,FALSE
91,neu,emo,A,A,FALSE
91,neu,emo,A,A,FALSE
92,neu,emo,B,,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,A,B,FALSE
92,neu,emo,B,A,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,A,FALSE
92,neu,emo,A,B,FALSE
92,neu,emo,B,B,FALSE
92,neu,neu,A,A,FALSE
92,emo,neu,A,A,FALSE
92,neu,neu,nei,A,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,A,FALSE
92,emo,neu,B,A,FALSE
92,emo,emo,nei,A,FALSE
92,emo,neu,A,A,FALSE
92,emo,emo,A,A,FALSE
92,neu,emo,A,B,FALSE
92,neu,emo,B,A,FALSE
92,emo,neu,B,A,FALSE
92,neu,neu,B,B,FALSE
92,emo,emo,B,B,FALSE
92,emo,neu,A,A,FALSE
92,emo,emo,B,B,FALSE
92,emo,neu,B,B,FALSE
92,neu,neu,B,B,FALSE
92,emo,neu,B,B,FALSE
92,emo,neu,A,,FALSE
92,neu,emo,A,A,FALSE
92,neu,emo,B,A,FALSE
92,neu,emo,A,A,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,nei,FALSE
92,neu,emo,B,,FALSE
92,neu,emo,B,A,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,B,A,FALSE
92,neu,neu,nei,A,FALSE
92,emo,emo,nei,B,FALSE
92,emo,neu,A,A,FALSE
92,emo,emo,A,A,FALSE
92,emo,neu,A,A,FALSE
92,neu,emo,A,B,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,B,FALSE
92,neu,neu,A,A,FALSE
92,neu,neu,B,B,FALSE
92,neu,emo,A,A,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,A,A,FALSE
92,neu,emo,B,A,FALSE
92,emo,emo,B,A,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,A,FALSE
92,neu,emo,A,A,FALSE
92,emo,emo,nei,A,FALSE
92,neu,neu,nei,A,FALSE
92,neu,emo,B,B,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,A,,FALSE
92,emo,neu,A,nei,FALSE
92,emo,neu,B,A,FALSE
92,neu,neu,A,A,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,A,,FALSE
92,emo,emo,A,B,FALSE
92,neu,emo,A,A,FALSE
92,neu,emo,B,B,FALSE
92,emo,neu,B,B,FALSE
92,neu,neu,B,B,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,B,FALSE
92,emo,emo,nei,B,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,A,B,FALSE
92,neu,emo,A,A,FALSE
92,neu,emo,B,A,FALSE
92,neu,neu,nei,B,FALSE
92,neu,neu,A,B,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,,FALSE
92,emo,emo,A,A,FALSE
92,emo,neu,B,B,FALSE
92,neu,emo,B,A,FALSE
92,emo,emo,B,A,FALSE
92,neu,emo,B,,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,A,A,FALSE
92,neu,emo,A,,FALSE
92,emo,neu,A,B,FALSE
92,emo,neu,B,A,FALSE
92,neu,emo,B,B,FALSE
92,emo,emo,A,A,FALSE
92,emo,neu,B,B,FALSE
92,emo,neu,A,A,FALSE
92,neu,emo,A,B,FALSE
92,emo,neu,A,A,FALSE
92,neu,neu,B,A,FALSE
92,neu,emo,B,,FALSE
92,emo,emo,B,,FALSE
92,neu,emo,B,A,FALSE
92,emo,emo,nei,A,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,A,FALSE
92,emo,neu,A,A,FALSE
92,emo,neu,B,B,FALSE
92,neu,emo,B,,FALSE
92,neu,neu,nei,B,FALSE
92,neu,emo,B,,FALSE
92,neu,emo,A,,FALSE
92,neu,neu,A,A,FALSE
92,emo,neu,A,B,FALSE
92,neu,emo,A,B,FALSE
92,neu,emo,A,A,FALSE
93,neu,emo,B,,FALSE
93,neu,emo,A,nei,FALSE
93,emo,neu,A,nei,FALSE
93,neu,emo,B,B,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,nei,FALSE
93,neu,emo,A,A,FALSE
93,neu,emo,B,A,FALSE
93,neu,neu,A,nei,FALSE
93,emo,neu,A,,FALSE
93,neu,neu,nei,B,FALSE
93,neu,emo,A,,FALSE
93,emo,neu,A,nei,FALSE
93,emo,neu,B,B,FALSE
93,emo,neu,B,A,FALSE
93,emo,emo,nei,A,FALSE
93,emo,neu,A,,FALSE
93,emo,emo,A,B,FALSE
93,neu,emo,A,B,FALSE
93,neu,emo,B,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,neu,B,,FALSE
93,emo,emo,B,A,FALSE
93,emo,neu,A,A,FALSE
93,emo,emo,B,,FALSE
93,emo,neu,B,,FALSE
93,neu,neu,B,,FALSE
93,emo,neu,B,A,FALSE
93,emo,neu,A,,FALSE
93,neu,emo,A,A,FALSE
93,neu,emo,B,,FALSE
93,neu,emo,A,,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,A,FALSE
93,neu,emo,B,nei,FALSE
93,neu,emo,B,A,FALSE
93,neu,emo,A,A,FALSE
93,emo,neu,B,B,FALSE
93,neu,neu,nei,,FALSE
93,emo,emo,nei,A,FALSE
93,emo,neu,A,A,FALSE
93,emo,emo,A,A,FALSE
93,emo,neu,A,A,FALSE
93,neu,emo,A,,FALSE
93,neu,emo,A,A,FALSE
93,emo,neu,A,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,neu,A,nei,FALSE
93,neu,neu,B,B,FALSE
93,neu,emo,A,,FALSE
93,emo,neu,A,nei,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,A,,FALSE
93,neu,emo,B,A,FALSE
93,emo,emo,B,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,,FALSE
93,neu,emo,A,nei,FALSE
93,emo,emo,nei,A,FALSE
93,neu,neu,nei,,FALSE
93,neu,emo,B,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,A,FALSE
93,emo,neu,B,,FALSE
93,neu,emo,A,A,FALSE
93,emo,neu,A,,FALSE
93,emo,neu,B,nei,FALSE
93,neu,neu,A,nei,FALSE
93,emo,neu,A,nei,FALSE
93,emo,neu,A,,FALSE
93,emo,emo,A,B,FALSE
93,neu,emo,A,,FALSE
93,neu,emo,B,B,FALSE
93,emo,neu,B,A,FALSE
93,neu,neu,B,A,FALSE
93,emo,neu,A,nei,FALSE
93,emo,neu,B,A,FALSE
93,emo,emo,nei,A,FALSE
93,neu,emo,A,nei,FALSE
93,emo,neu,A,A,FALSE
93,neu,emo,A,,FALSE
93,neu,emo,B,A,FALSE
93,neu,neu,nei,A,FALSE
93,neu,neu,A,A,FALSE
93,neu,emo,A,A,FALSE
93,emo,neu,B,nei,FALSE
93,neu,emo,B,A,FALSE
93,emo,emo,A,nei,FALSE
93,emo,neu,B,nei,FALSE
93,neu,emo,B,A,FALSE
93,emo,emo,B,B,FALSE
93,neu,emo,B,A,FALSE
93,emo,neu,A,A,FALSE
93,emo,neu,A,A,FALSE
93,neu,emo,A,nei,FALSE
93,emo,neu,A,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,nei,FALSE
93,emo,emo,A,A,FALSE
93,emo,neu,B,nei,FALSE
93,emo,neu,A,nei,FALSE
93,neu,emo,A,A,FALSE
93,emo,neu,A,,FALSE
93,neu,neu,B,B,FALSE
93,neu,emo,B,,FALSE
93,emo,emo,B,,FALSE
93,neu,emo,B,,FALSE
93,emo,emo,nei,B,FALSE
93,emo,neu,A,B,FALSE
93,emo,neu,B,A,FALSE
93,emo,neu,A,A,FALSE
93,emo,neu,B,A,FALSE
93,neu,emo,B,B,FALSE
93,neu,neu,nei,B,FALSE
93,neu,emo,B,A,FALSE
93,neu,emo,A,A,FALSE
93,neu,neu,A,nei,FALSE
93,emo,neu,A,A,FALSE
93,neu,emo,A,A,FALSE
93,neu,emo,A,A,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,B,,FALSE
94,neu,neu,B,A,FALSE
94,emo,emo,B,A,FALSE
94,emo,neu,B,A,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,B,FALSE
94,neu,neu,nei,A,FALSE
94,emo,emo,A,A,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,A,A,FALSE
94,emo,emo,nei,A,FALSE
94,emo,neu,B,A,FALSE
94,neu,emo,A,nei,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,B,FALSE
94,emo,neu,B,A,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,A,B,FALSE
94,emo,neu,B,A,FALSE
94,neu,neu,A,B,FALSE
94,neu,emo,B,A,FALSE
94,emo,emo,A,A,FALSE
94,neu,neu,B,A,FALSE
94,emo,emo,B,B,FALSE
94,neu,emo,B,A,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,B,A,FALSE
94,neu,emo,B,,FALSE
94,emo,neu,B,A,FALSE
94,emo,neu,A,A,FALSE
94,neu,neu,nei,A,FALSE
94,emo,neu,B,B,FALSE
94,neu,emo,A,A,FALSE
94,neu,neu,A,A,FALSE
94,emo,neu,B,A,FALSE
94,emo,emo,nei,A,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,A,B,FALSE
94,neu,emo,B,A,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,A,B,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,B,A,FALSE
94,emo,neu,A,A,FALSE
94,emo,emo,A,A,FALSE
94,neu,neu,B,A,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,B,B,FALSE
94,neu,neu,nei,nei,FALSE
94,neu,emo,A,A,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,A,A,FALSE
94,neu,emo,B,A,FALSE
94,emo,neu,B,A,FALSE
94,emo,neu,A,nei,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,B,B,FALSE
94,neu,emo,B,B,FALSE
94,emo,emo,B,B,FALSE
94,emo,neu,A,A,FALSE
94,emo,emo,nei,B,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,A,nei,FALSE
94,neu,emo,A,A,FALSE
94,neu,neu,A,B,FALSE
94,emo,emo,B,nei,FALSE
94,emo,neu,A,B,FALSE
94,neu,neu,B,nei,FALSE
94,emo,neu,A,B,FALSE
94,neu,emo,A,nei,FALSE
94,neu,emo,A,nei,FALSE
94,emo,emo,nei,A,FALSE
94,neu,neu,A,,FALSE
94,emo,neu,B,A,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,A,nei,FALSE
94,emo,neu,B,nei,FALSE
94,neu,emo,B,nei,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,A,FALSE
94,emo,emo,A,nei,FALSE
94,neu,neu,nei,B,FALSE
94,neu,emo,A,A,FALSE
94,neu,emo,B,B,FALSE
94,emo,neu,B,B,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,B,nei,FALSE
94,neu,emo,B,B,FALSE
94,emo,neu,A,nei,FALSE
94,emo,neu,B,B,FALSE
94,emo,neu,A,A,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,nei,FALSE
94,emo,emo,nei,A,FALSE
94,neu,emo,A,A,FALSE
94,neu,emo,B,A,FALSE
94,neu,neu,B,A,FALSE
94,emo,emo,A,A,FALSE
94,emo,neu,B,nei,FALSE
94,neu,emo,B,nei,FALSE
94,emo,neu,B,A,FALSE
94,emo,neu,A,A,FALSE
94,emo,emo,B,B,FALSE
94,neu,emo,B,A,FALSE
94,neu,neu,nei,nei,FALSE
94,neu,emo,B,A,FALSE
94,neu,emo,A,nei,FALSE
94,neu,emo,B,B,FALSE
94,neu,emo,A,A,FALSE
94,emo,neu,A,B,FALSE
94,emo,neu,A,nei,FALSE
94,emo,neu,B,B,FALSE
94,neu,neu,A,nei,FALSE
95,neu,emo,B,,FALSE
95,neu,emo,A,B,FALSE
95,emo,neu,A,B,FALSE
95,neu,emo,B,,FALSE
95,emo,neu,B,A,FALSE
95,neu,emo,B,nei,FALSE
95,neu,emo,A,B,FALSE
95,neu,emo,B,nei,FALSE
95,neu,neu,A,,FALSE
95,emo,neu,A,A,FALSE
95,neu,neu,nei,B,FALSE
95,neu,emo,A,A,FALSE
95,emo,neu,A,B,FALSE
95,emo,neu,B,,FALSE
95,emo,neu,B,B,FALSE
95,emo,emo,nei,A,FALSE
95,emo,neu,A,B,FALSE
95,emo,emo,A,nei,FALSE
95,neu,emo,A,nei,FALSE
95,neu,emo,B,A,FALSE
95,emo,neu,B,B,FALSE
95,neu,neu,B,,FALSE
95,emo,emo,B,B,FALSE
95,emo,neu,A,A,FALSE
95,emo,emo,B,B,FALSE
95,emo,neu,B,,FALSE
95,neu,neu,B,,FALSE
95,emo,neu,B,B,FALSE
95,emo,neu,A,B,FALSE
95,neu,emo,A,B,FALSE
95,neu,emo,B,B,FALSE
95,neu,emo,A,nei,FALSE
95,emo,neu,B,B,FALSE
95,neu,emo,B,B,FALSE
95,neu,emo,B,A,FALSE
95,neu,emo,B,,FALSE
95,neu,emo,A,A,FALSE
95,emo,neu,B,,FALSE
95,neu,neu,nei,A,FALSE
95,emo,emo,nei,A,FALSE
95,emo,neu,A,B,FALSE
95,emo,emo,A,B,FALSE
95,emo,neu,A,A,FALSE
95,neu,emo,A,B,FALSE
95,neu,emo,A,nei,FALSE
95,emo,neu,A,A,FALSE
95,emo,neu,B,,FALSE
95,neu,neu,A,A,FALSE
95,neu,neu,B,B,FALSE
95,neu,emo,A,B,FALSE
95,emo,neu,A,A,FALSE
95,emo,neu,B,A,FALSE
95,neu,emo,A,A,FALSE
95,neu,emo,B,B,FALSE
95,emo,emo,B,B,FALSE
95,emo,neu,B,,FALSE
95,neu,emo,B,,FALSE
95,neu,emo,A,A,FALSE
95,emo,emo,nei,B,FALSE
95,neu,neu,nei,B,FALSE
95,neu,emo,B,A,FALSE
95,emo,neu,B,nei,FALSE
95,neu,emo,B,B,FALSE
95,emo,neu,B,A,FALSE
95,neu,emo,A,A,FALSE
95,emo,neu,A,B,FALSE
95,emo,neu,B,B,FALSE
95,neu,neu,A,A,FALSE
95,emo,neu,A,B,FALSE
95,emo,neu,A,B,FALSE
95,emo,emo,A,,FALSE
95,neu,emo,A,A,FALSE
95,neu,emo,B,B,FALSE
95,emo,neu,B,A,FALSE
95,neu,neu,B,,FALSE
95,emo,neu,A,B,FALSE
95,emo,neu,B,A,FALSE
95,emo,emo,nei,A,FALSE
95,neu,emo,A,A,FALSE
95,emo,neu,A,,FALSE
95,neu,emo,A,A,FALSE
95,neu,emo,B,,FALSE
